,algo,mean_test_score,std_test_score,params
105,logisticregression,0.7917500887792399,0.0065492965727332,"{'C': 1.0, 'max_iter': 130.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
106,logisticregression,0.7919203735311984,0.006378844542142134,"{'C': 1.0, 'max_iter': 140.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
107,logisticregression,0.7918671175536608,0.0064535349934425265,"{'C': 1.0, 'max_iter': 140.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
108,logisticregression,0.7919203735311984,0.006378844542142134,"{'C': 1.0, 'max_iter': 150.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
109,logisticregression,0.791906511331688,0.006455726063012995,"{'C': 1.0, 'max_iter': 150.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
110,logisticregression,0.7919203735311984,0.006378844542142134,"{'C': 1.0, 'max_iter': 160.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
111,logisticregression,0.7919064696242557,0.006418942185548311,"{'C': 1.0, 'max_iter': 160.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
112,logisticregression,0.7919203735311984,0.006378844542142134,"{'C': 1.0, 'max_iter': 170.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
113,logisticregression,0.7919377891165872,0.006379658309002941,"{'C': 1.0, 'max_iter': 170.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
114,logisticregression,0.7919203735311984,0.006378844542142134,"{'C': 1.0, 'max_iter': 180.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
115,logisticregression,0.7919537971258497,0.006365104349377455,"{'C': 1.0, 'max_iter': 180.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
116,logisticregression,0.7919203735311984,0.006378844542142134,"{'C': 1.0, 'max_iter': 190.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
117,logisticregression,0.7919629624069858,0.006381263834022404,"{'C': 1.0, 'max_iter': 190.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
118,logisticregression,0.7919203735311984,0.006378844542142134,"{'C': 1.0, 'max_iter': 200.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
119,logisticregression,0.7919571735603519,0.006374335575460515,"{'C': 1.0, 'max_iter': 200.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
120,logisticregression,0.7884827012505448,0.005622497077167786,"{'C': 0.1, 'max_iter': 10.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
121,logisticregression,0.7789224233223031,0.006560469578829012,"{'C': 0.1, 'max_iter': 10.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
122,logisticregression,0.7902014981269804,0.005853460020576845,"{'C': 0.1, 'max_iter': 20.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
123,logisticregression,0.787011673055894,0.005719616071082765,"{'C': 0.1, 'max_iter': 20.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
124,logisticregression,0.7902010697956479,0.005853162477919986,"{'C': 0.1, 'max_iter': 30.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
125,logisticregression,0.78875809039446,0.0057836435604294665,"{'C': 0.1, 'max_iter': 30.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
126,logisticregression,0.7902010697956479,0.005853162477919986,"{'C': 0.1, 'max_iter': 40.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
127,logisticregression,0.7887348070035513,0.0057606215594958815,"{'C': 0.1, 'max_iter': 40.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
128,logisticregression,0.7902010697956479,0.005853162477919986,"{'C': 0.1, 'max_iter': 50.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
129,logisticregression,0.789336107706773,0.005770317789029829,"{'C': 0.1, 'max_iter': 50.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
130,logisticregression,0.7902010697956479,0.005853162477919986,"{'C': 0.1, 'max_iter': 60.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
131,logisticregression,0.7899720023603451,0.005950921296731154,"{'C': 0.1, 'max_iter': 60.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
132,logisticregression,0.7902010697956479,0.005853162477919986,"{'C': 0.1, 'max_iter': 70.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
133,logisticregression,0.7900800933649312,0.005786323193866146,"{'C': 0.1, 'max_iter': 70.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
134,logisticregression,0.7902010697956479,0.005853162477919986,"{'C': 0.1, 'max_iter': 80.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
135,logisticregression,0.7901871194670049,0.005872031024398235,"{'C': 0.1, 'max_iter': 80.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
136,logisticregression,0.7902010697956479,0.005853162477919986,"{'C': 0.1, 'max_iter': 90.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
137,logisticregression,0.7902081940401148,0.005867149447880747,"{'C': 0.1, 'max_iter': 90.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
138,logisticregression,0.7902010697956479,0.005853162477919986,"{'C': 0.1, 'max_iter': 100.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
139,logisticregression,0.7901851713685052,0.005845057492544019,"{'C': 0.1, 'max_iter': 100.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
140,logisticregression,0.7902010697956479,0.005853162477919986,"{'C': 0.1, 'max_iter': 110.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
141,logisticregression,0.7902080660691888,0.005837498314704424,"{'C': 0.1, 'max_iter': 110.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
142,logisticregression,0.7902010697956479,0.005853162477919986,"{'C': 0.1, 'max_iter': 120.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
143,logisticregression,0.7901893102769301,0.005824830502365337,"{'C': 0.1, 'max_iter': 120.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
144,logisticregression,0.7902010697956479,0.005853162477919986,"{'C': 0.1, 'max_iter': 130.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
145,logisticregression,0.7902082799598406,0.0058120771952219295,"{'C': 0.1, 'max_iter': 130.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
146,logisticregression,0.7902010697956479,0.005853162477919986,"{'C': 0.1, 'max_iter': 140.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
147,logisticregression,0.7902018153338816,0.005839454041688341,"{'C': 0.1, 'max_iter': 140.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
148,logisticregression,0.7902010697956479,0.005853162477919986,"{'C': 0.1, 'max_iter': 150.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
149,logisticregression,0.7902046558227714,0.005838428902060883,"{'C': 0.1, 'max_iter': 150.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
150,logisticregression,0.7902010697956479,0.005853162477919986,"{'C': 0.1, 'max_iter': 160.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
151,logisticregression,0.7902127700022906,0.005847471887794694,"{'C': 0.1, 'max_iter': 160.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
152,logisticregression,0.7902010697956479,0.005853162477919986,"{'C': 0.1, 'max_iter': 170.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
153,logisticregression,0.7902133451523317,0.005839329862820844,"{'C': 0.1, 'max_iter': 170.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
154,logisticregression,0.7902010697956479,0.005853162477919986,"{'C': 0.1, 'max_iter': 180.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
155,logisticregression,0.7902099668113102,0.005839380266124056,"{'C': 0.1, 'max_iter': 180.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
156,logisticregression,0.7902010697956479,0.005853162477919986,"{'C': 0.1, 'max_iter': 190.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
157,logisticregression,0.7901990013225683,0.005840498697283958,"{'C': 0.1, 'max_iter': 190.0, 'penalty': 'l2', 'solver': 'lbfgs'}"
158,logisticregression,0.7902010697956479,0.005853162477919986,"{'C': 0.1, 'max_iter': 200.0, 'penalty': 'l2', 'solver': 'newton-cg'}"
